,co2
62640,113.0
62641,119.0
62642,129.0
62643,136.0
62644,149.0
62645,149.0
62646,150.0
62647,146.0
62648,108.0
62649,110.0
62650,117.0
62651,124.0
62652,115.0
62653,116.0
62654,114.0
62655,115.0
62656,103.0
62657,105.0
62658,106.0
62659,109.0
62660,113.0
62661,119.0
62662,124.0
62663,130.0
62664,133.0
62665,119.0
62666,129.0
62667,135.0
62668,149.0
62669,149.0
62670,146.0
62671,150.0
62672,130.0
62673,121.0
62674,122.0
62675,119.0
62676,121.0
62677,101.0
62678,111.0
62679,110.0
62680,116.0
62681,118.0
62682,113.0
62683,114.0
62684,124.0
62685,125.0
62686,123.0
62687,114.0
62688,138.0
62689,147.0
62690,160.0
62691,129.0
62692,121.0
62693,122.0
62694,122.0
62695,123.0
62696,102.0
62697,112.0
62698,114.0
62699,119.0
62700,117.0
62701,114.0
62702,115.0
62703,125.0
62704,126.0
62705,124.0
62706,115.0
62707,139.0
62708,148.0
62709,164.0
62710,124.0
62711,128.0
62712,128.0
62713,124.0
62714,128.0
62715,128.0
62716,147.0
62717,115.0
62718,118.0
62719,118.0
62720,137.0
62721,134.0
62722,134.0
62723,144.0
62724,144.0
62725,103.0
62726,106.0
62727,107.0
62728,115.0
62729,108.0
62730,104.0
62731,109.0
62732,103.0
62733,107.0
62734,106.0
62735,107.0
62736,104.0
62737,108.0
62738,109.0
62739,139.0
62740,141.0
62741,143.0
62742,155.0
62743,156.0
62744,163.0
62745,170.0
62746,131.0
62747,149.0
62748,141.0
62749,144.0
62750,151.0
62751,118.0
62752,120.0
62753,119.0
62754,121.0
62755,125.0
62756,127.0
62757,127.0
62758,123.0
62759,125.0
62760,125.0
62761,117.0
62762,117.0
62763,120.0
62764,120.0
62765,137.0
62766,138.0
62767,138.0
62768,131.0
62769,132.0
62770,132.0
62771,93.0
62772,94.0
62773,97.0
62774,96.0
62775,102.0
62776,99.0
62777,99.0
62778,97.0
62779,99.0
62780,104.0
62781,97.0
62782,96.0
62783,99.0
62784,98.0
62785,104.0
62786,97.0
62787,96.0
62788,99.0
62789,98.0
62790,104.0
62791,93.0
62792,94.0
62793,97.0
62794,96.0
62795,102.0
62796,0.0
62797,0.0
62798,99.0
62799,99.0
62800,99.0
62801,97.0
62802,104.0
62803,0.0
62804,0.0
62805,97.0
62806,96.0
62807,99.0
62808,98.0
62809,104.0
62810,0.0
62811,0.0
62812,115.0
62813,114.0
62814,111.0
62815,110.0
62816,119.0
62817,118.0
62818,115.0
62819,114.0
62820,115.0
62821,114.0
62822,120.0
62823,119.0
62824,123.0
62825,122.0
62826,122.0
62827,122.0
62828,118.0
62829,117.0
62830,113.0
62831,112.0
62832,123.0
62833,122.0
62834,118.0
62835,117.0
62836,208.0
62837,218.0
62838,218.0
62839,208.0
62840,213.0
62841,149.0
62842,167.0
62843,149.0
62844,167.0
62845,149.0
62846,113.0
62847,113.0
62848,146.0
62849,113.0
62850,123.0
62851,156.0
62852,123.0
62853,156.0
62854,117.0
62855,127.0
62856,157.0
62857,164.0
62858,117.0
62859,157.0
62860,165.0
62861,176.0
62862,139.0
62863,152.0
62864,152.0
62865,152.0
62866,139.0
62867,177.0
62868,175.0
62869,175.0
62870,185.0
62871,189.0
62872,205.0
62873,196.0
62874,189.0
62875,203.0
62876,210.0
62877,196.0
62878,196.0
62879,184.0
62880,184.0
62881,194.0
62882,194.0
62883,194.0
62884,242.0
62885,145.0
62886,145.0
62887,159.0
62888,159.0
62889,161.0
62890,161.0
62891,158.0
62892,160.0
62893,148.0
62894,158.0
62895,148.0
62896,148.0
62897,158.0
62898,160.0
62899,150.0
62900,150.0
62901,197.0
62902,151.0
62903,160.0
62904,141.0
62905,164.0
62906,180.0
62907,164.0
62908,140.0
62909,147.0
62910,252.0
62911,152.0
62912,145.0
62913,151.0
62914,155.0
62915,145.0
62916,157.0
62917,166.0
62918,203.0
62919,183.0
62920,196.0
62921,99.0
62922,99.0
62923,104.0
62924,104.0
62925,97.0
62926,106.0
62927,162.0
62928,167.0
62929,104.0
62930,114.0
62931,97.0
62932,98.0
62933,101.0
62934,103.0
62935,109.0
62936,98.0
62937,113.0
62938,119.0
62939,127.0
62940,128.0
62941,127.0
62942,128.0
62943,123.0
62944,127.0
62945,130.0
62946,131.0
62947,0.0
62948,0.0
62949,0.0
62950,0.0
62951,0.0
62952,0.0
62953,0.0
62954,0.0
62955,0.0
62956,0.0
62957,0.0
62958,0.0
62959,0.0
62960,0.0
62961,0.0
62962,0.0
62963,95.0
62964,97.0
62965,93.0
62966,95.0
62967,93.0
62968,93.0
62969,119.0
62970,112.0
62971,125.0
62972,128.0
62973,92.0
62974,89.0
62975,92.0
62976,108.0
62977,110.0
62978,79.0
62979,82.0
62980,91.0
62981,109.0
62982,106.0
62983,108.0
62984,82.0
62985,82.0
62986,83.0
62987,83.0
62988,91.0
62989,91.0
62990,92.0
62991,92.0
62992,112.0
62993,126.0
62994,110.0
62995,122.0
62996,130.0
62997,106.0
62998,100.0
62999,106.0
63000,108.0
63001,110.0
63002,81.0
63003,83.0
63004,92.0
63005,75.0
63006,82.0
63007,75.0
63008,82.0
63009,82.0
63010,82.0
63011,99.0
63012,114.0
63013,119.0
63014,114.0
63015,119.0
63016,91.0
63017,102.0
63018,75.0
63019,82.0
63020,105.0
63021,112.0
63022,112.0
63023,170.0
63024,99.0
63025,75.0
63026,75.0
63027,75.0
63028,82.0
63029,82.0
63030,82.0
63031,70.0
63032,76.0
63033,70.0
63034,76.0
63035,70.0
63036,76.0
63037,70.0
63038,76.0
63039,70.0
63040,76.0
63041,78.0
63042,78.0
63043,82.0
63044,82.0
63045,101.0
63046,101.0
63047,96.0
63048,106.0
63049,112.0
63050,22.0
63051,120.0
63052,119.0
63053,119.0
63054,154.0
63055,150.0
63056,153.0
63057,137.0
63058,139.0
63059,151.0
63060,108.0
63061,109.0
63062,140.0
63063,140.0
63064,119.0
63065,109.0
63066,119.0
63067,124.0
63068,139.0
63069,110.0
63070,120.0
63071,124.0
63072,143.0
63073,142.0
63074,109.0
63075,120.0
63076,139.0
63077,138.0
63078,140.0
63079,140.0
63080,142.0
63081,143.0
63082,115.0
63083,123.0
63084,124.0
63085,152.0
63086,116.0
63087,152.0
63088,118.0
63089,118.0
63090,116.0
63091,181.0
63092,192.0
63093,164.0
63094,180.0
63095,194.0
63096,190.0
63097,194.0
63098,194.0
63099,190.0
63100,194.0
63101,134.0
63102,135.0
63103,144.0
63104,135.0
63105,136.0
63106,86.0
63107,87.0
63108,87.0
63109,86.0
63110,125.0
63111,125.0
63112,108.0
63113,112.0
63114,112.0
63115,112.0
63116,112.0
63117,115.0
63118,125.0
63119,125.0
63120,125.0
63121,125.0
63122,125.0
63123,125.0
63124,125.0
63125,125.0
63126,118.0
63127,118.0
63128,125.0
63129,125.0
63130,125.0
63131,125.0
63132,125.0
63133,125.0
63134,118.0
63135,125.0
63136,125.0
63137,139.0
63138,139.0
63139,125.0
63140,112.0
63141,112.0
63142,125.0
63143,125.0
63144,125.0
63145,125.0
63146,125.0
63147,125.0
63148,118.0
63149,125.0
63150,125.0
63151,125.0
63152,125.0
63153,139.0
63154,128.0
63155,128.0
63156,145.0
63157,133.0
63158,133.0
63159,128.0
63160,133.0
63161,133.0
63162,133.0
63163,133.0
63164,128.0
63165,133.0
63166,133.0
63167,128.0
63168,128.0
63169,128.0
63170,104.0
63171,127.0
63172,128.0
63173,128.0
63174,128.0
63175,97.0
63176,103.0
63177,103.0
63178,109.0
63179,109.0
63180,104.0
63181,104.0
63182,104.0
63183,102.0
63184,104.0
63185,104.0
63186,104.0
63187,102.0
63188,102.0
63189,102.0
63190,124.0
63191,128.0
63192,128.0
63193,128.0
63194,128.0
63195,128.0
63196,128.0
63197,124.0
63198,124.0
63199,128.0
63200,124.0
63201,124.0
63202,128.0
63203,127.0
63204,128.0
63205,127.0
63206,128.0
63207,128.0
63208,127.0
63209,128.0
63210,127.0
63211,128.0
63212,128.0
63213,127.0
63214,127.0
63215,124.0
63216,128.0
63217,127.0
63218,95.0
63219,88.0
63220,97.0
63221,91.0
63222,97.0
63223,91.0
63224,97.0
63225,97.0
63226,97.0
63227,91.0
63228,97.0
63229,91.0
63230,97.0
63231,97.0
63232,95.0
63233,88.0
63234,99.0
63235,103.0
63236,103.0
63237,103.0
63238,103.0
63239,103.0
63240,99.0
63241,115.0
63242,119.0
63243,119.0
63244,119.0
63245,119.0
63246,119.0
63247,119.0
63248,115.0
63249,109.0
63250,109.0
63251,109.0
63252,109.0
63253,109.0
63254,142.0
63255,142.0
63256,142.0
63257,142.0
63258,142.0
63259,142.0
63260,142.0
63261,122.0
63262,92.0
63263,103.0
63264,105.0
63265,103.0
63266,127.0
63267,131.0
63268,131.0
63269,131.0
63270,131.0
63271,127.0
63272,127.0
63273,127.0
63274,130.0
63275,130.0
63276,130.0
63277,130.0
63278,127.0
63279,127.0
63280,130.0
63281,128.0
63282,130.0
63283,128.0
63284,130.0
63285,130.0
63286,128.0
63287,130.0
63288,128.0
63289,96.0
63290,89.0
63291,99.0
63292,92.0
63293,99.0
63294,92.0
63295,99.0
63296,92.0
63297,99.0
63298,92.0
63299,89.0
63300,96.0
63301,119.0
63302,101.0
63303,122.0
63304,104.0
63305,122.0
63306,104.0
63307,122.0
63308,122.0
63309,104.0
63310,104.0
63311,101.0
63312,119.0
63313,109.0
63314,109.0
63315,109.0
63316,109.0
63317,143.0
63318,143.0
63319,143.0
63320,143.0
63321,105.0
63322,103.0
63323,103.0
63324,105.0
63325,131.0
63326,127.0
63327,131.0
63328,131.0
63329,130.0
63330,127.0
63331,131.0
63332,127.0
63333,127.0
63334,127.0
63335,127.0
63336,151.0
63337,142.0
63338,128.0
63339,109.0
63340,109.0
63341,151.0
63342,116.0
63343,121.0
63344,122.0
63345,151.0
63346,121.0
63347,121.0
63348,151.0
63349,109.0
63350,142.0
63351,120.0
63352,144.0
63353,144.0
63354,154.0
63355,144.0
63356,154.0
63357,144.0
63358,111.0
63359,111.0
63360,115.0
63361,115.0
63362,154.0
63363,154.0
63364,184.0
63365,158.0
63366,149.0
63367,149.0
63368,176.0
63369,158.0
63370,129.0
63371,113.0
63372,113.0
63373,118.0
63374,118.0
63375,137.0
63376,120.0
63377,120.0
63378,122.0
63379,119.0
63380,102.0
63381,102.0
63382,111.0
63383,113.0
63384,113.0
63385,111.0
63386,104.0
63387,102.0
63388,91.0
63389,94.0
63390,93.0
63391,94.0
63392,93.0
63393,120.0
63394,118.0
63395,118.0
63396,120.0
63397,118.0
63398,118.0
63399,120.0
63400,118.0
63401,118.0
63402,120.0
63403,118.0
63404,118.0
63405,120.0
63406,118.0
63407,137.0
63408,112.0
63409,135.0
63410,110.0
63411,135.0
63412,135.0
63413,137.0
63414,119.0
63415,122.0
63416,119.0
63417,119.0
63418,122.0
63419,132.0
63420,132.0
63421,132.0
63422,174.0
63423,130.0
63424,142.0
63425,130.0
63426,130.0
63427,130.0
63428,130.0
63429,118.0
63430,118.0
63431,130.0
63432,128.0
63433,130.0
63434,130.0
63435,130.0
63436,130.0
63437,130.0
63438,130.0
63439,142.0
63440,94.0
63441,118.0
63442,118.0
63443,120.0
63444,119.0
63445,118.0
63446,120.0
63447,119.0
63448,107.0
63449,107.0
63450,105.0
63451,105.0
63452,113.0
63453,115.0
63454,115.0
63455,104.0
63456,102.0
63457,102.0
63458,102.0
63459,94.0
63460,94.0
63461,93.0
63462,93.0
63463,94.0
63464,91.0
63465,120.0
63466,118.0
63467,118.0
63468,120.0
63469,118.0
63470,118.0
63471,120.0
63472,120.0
63473,120.0
63474,118.0
63475,118.0
63476,120.0
63477,118.0
63478,118.0
63479,120.0
63480,112.0
63481,139.0
63482,139.0
63483,137.0
63484,110.0
63485,137.0
63486,137.0
63487,139.0
63488,122.0
63489,119.0
63490,122.0
63491,119.0
63492,119.0
63493,122.0
63494,133.0
63495,133.0
63496,133.0
63497,128.0
63498,130.0
63499,130.0
63500,130.0
63501,149.0
63502,149.0
63503,117.0
63504,130.0
63505,130.0
63506,149.0
63507,130.0
63508,130.0
63509,130.0
63510,130.0
63511,130.0
63512,130.0
63513,130.0
63514,130.0
63515,130.0
63516,149.0
63517,128.0
63518,130.0
63519,130.0
63520,149.0
63521,128.0
63522,116.0
63523,109.0
63524,123.0
63525,109.0
63526,111.0
63527,116.0
63528,93.0
63529,95.0
63530,93.0
63531,105.0
63532,116.0
63533,116.0
63534,116.0
63535,116.0
63536,116.0
63537,93.0
63538,123.0
63539,111.0
63540,123.0
63541,111.0
63542,123.0
63543,109.0
63544,123.0
63545,109.0
63546,123.0
63547,109.0
63548,123.0
63549,111.0
63550,116.0
63551,116.0
63552,116.0
63553,116.0
63554,95.0
63555,95.0
63556,93.0
63557,93.0
63558,105.0
63559,105.0
63560,105.0
63561,105.0
63562,117.0
63563,109.0
63564,117.0
63565,117.0
63566,109.0
63567,109.0
63568,109.0
63569,109.0
63570,117.0
63571,117.0
63572,105.0
63573,105.0
63574,124.0
63575,127.0
63576,117.0
63577,120.0
63578,117.0
63579,120.0
63580,117.0
63581,120.0
63582,111.0
63583,118.0
63584,104.0
63585,112.0
63586,104.0
63587,112.0
63588,104.0
63589,112.0
63590,128.0
63591,121.0
63592,121.0
63593,121.0
63594,121.0
63595,169.0
63596,147.0
63597,133.0
63598,136.0
63599,133.0
63600,136.0
63601,136.0
63602,136.0
63603,136.0
63604,136.0
63605,105.0
63606,105.0
63607,105.0
63608,114.0
63609,134.0
63610,134.0
63611,114.0
63612,114.0
63613,134.0
63614,114.0
63615,136.0
63616,136.0
63617,145.0
63618,136.0
63619,136.0
63620,105.0
63621,105.0
63622,105.0
63623,134.0
63624,114.0
63625,134.0
63626,114.0
63627,134.0
63628,134.0
63629,114.0
63630,134.0
63631,145.0
63632,145.0
63633,136.0
63634,136.0
63635,145.0
63636,136.0
63637,145.0
63638,197.0
63639,199.0
63640,133.0
63641,133.0
63642,136.0
63643,138.0
63644,136.0
63645,138.0
63646,136.0
63647,138.0
63648,136.0
63649,136.0
63650,138.0
63651,136.0
63652,138.0
63653,136.0
63654,138.0
63655,138.0
63656,105.0
63657,105.0
63658,105.0
63659,134.0
63660,134.0
63661,114.0
63662,136.0
63663,145.0
63664,136.0
63665,136.0
63666,105.0
63667,105.0
63668,105.0
63669,145.0
63670,136.0
63671,145.0
63672,114.0
63673,134.0
63674,114.0
63675,134.0
63676,145.0
63677,134.0
63678,114.0
63679,114.0
63680,134.0
63681,114.0
63682,134.0
63683,114.0
63684,136.0
63685,145.0
63686,136.0
63687,186.0
63688,197.0
63689,136.0
63690,145.0
63691,145.0
63692,183.0
63693,197.0
63694,138.0
63695,114.0
63696,141.0
63697,136.0
63698,116.0
63699,124.0
63700,147.0
63701,116.0
63702,124.0
63703,124.0
63704,145.0
63705,116.0
63706,134.0
63707,141.0
63708,116.0
63709,124.0
63710,141.0
63711,124.0
63712,145.0
63713,124.0
63714,116.0
63715,116.0
63716,141.0
63717,144.0
63718,144.0
63719,109.0
63720,114.0
63721,104.0
63722,124.0
63723,149.0
63724,174.0
63725,136.0
63726,139.0
63727,119.0
63728,137.0
63729,112.0
63730,139.0
63731,150.0
63732,136.0
63733,139.0
63734,139.0
63735,119.0
63736,139.0
63737,150.0
63738,139.0
63739,139.0
63740,139.0
63741,112.0
63742,119.0
63743,137.0
63744,150.0
63745,112.0
63746,112.0
63747,139.0
63748,139.0
63749,137.0
63750,119.0
63751,139.0
63752,112.0
63753,119.0
63754,137.0
63755,150.0
63756,139.0
63757,139.0
63758,150.0
63759,186.0
63760,119.0
63761,137.0
63762,139.0
63763,150.0
63764,112.0
63765,119.0
63766,139.0
63767,199.0
63768,139.0
63769,137.0
63770,139.0
63771,136.0
63772,139.0
63773,137.0
63774,139.0
63775,139.0
63776,199.0
63777,150.0
63778,199.0
63779,139.0
63780,141.0
63781,150.0
63782,112.0
63783,112.0
63784,112.0
63785,119.0
63786,141.0
63787,112.0
63788,119.0
63789,150.0
63790,137.0
63791,141.0
63792,112.0
63793,119.0
63794,141.0
63795,139.0
63796,150.0
63797,186.0
63798,139.0
63799,112.0
63800,119.0
63801,139.0
63802,137.0
63803,139.0
63804,139.0
63805,150.0
63806,139.0
63807,137.0
63808,150.0
63809,139.0
63810,112.0
63811,119.0
63812,139.0
63813,139.0
63814,150.0
63815,119.0
63816,141.0
63817,121.0
63818,128.0
63819,150.0
63820,142.0
63821,121.0
63822,121.0
63823,119.0
63824,139.0
63825,119.0
63826,137.0
63827,148.0
63828,128.0
63829,142.0
63830,150.0
63831,128.0
63832,139.0
63833,144.0
63834,172.0
63835,145.0
63836,157.0
63837,188.0
63838,172.0
63839,145.0
63840,157.0
63841,188.0
63842,140.0
63843,149.0
63844,149.0
63845,152.0
63846,140.0
63847,103.0
63848,155.0
63849,155.0
63850,124.0
63851,114.0
63852,114.0
63853,132.0
63854,106.0
63855,124.0
63856,146.0
63857,149.0
63858,149.0
63859,149.0
63860,149.0
63861,149.0
63862,140.0
63863,140.0
63864,140.0
63865,140.0
63866,152.0
63867,152.0
63868,140.0
63869,152.0
63870,150.0
63871,150.0
63872,150.0
63873,103.0
63874,103.0
63875,103.0
63876,103.0
63877,132.0
63878,132.0
63879,132.0
63880,132.0
63881,132.0
63882,106.0
63883,124.0
63884,106.0
63885,124.0
63886,106.0
63887,124.0
63888,106.0
63889,124.0
63890,114.0
63891,124.0
63892,155.0
63893,155.0
63894,155.0
63895,155.0
63896,165.0
63897,149.0
63898,131.0
63899,146.0
63900,150.0
63901,162.0
63902,162.0
63903,162.0
63904,150.0
63905,149.0
63906,131.0
63907,127.0
63908,146.0
63909,150.0
63910,127.0
63911,162.0
63912,146.0
63913,127.0
63914,162.0
63915,117.0
63916,117.0
63917,117.0
63918,117.0
63919,118.0
63920,104.0
63921,104.0
63922,104.0
63923,106.0
63924,104.0
63925,103.0
63926,117.0
63927,117.0
63928,118.0
63929,117.0
63930,117.0
63931,156.0
63932,160.0
63933,137.0
63934,119.0
63935,161.0
63936,129.0
63937,161.0
63938,129.0
63939,137.0
63940,156.0
63941,156.0
63942,156.0
63943,156.0
63944,156.0
63945,156.0
63946,156.0
63947,148.0
63948,160.0
63949,160.0
63950,160.0
63951,160.0
63952,160.0
63953,160.0
63954,160.0
63955,160.0
63956,119.0
63957,119.0
63958,119.0
63959,119.0
63960,119.0
63961,119.0
63962,129.0
63963,137.0
63964,137.0
63965,129.0
63966,129.0
63967,137.0
63968,137.0
63969,129.0
63970,161.0
63971,161.0
63972,161.0
63973,161.0
63974,161.0
63975,161.0
63976,161.0
63977,0.0
63978,96.0
63979,96.0
63980,96.0
63981,100.0
63982,100.0
63983,101.0
63984,101.0
63985,101.0
63986,96.0
63987,96.0
63988,101.0
63989,101.0
63990,97.0
63991,103.0
63992,108.0
63993,108.0
63994,110.0
63995,108.0
63996,108.0
63997,108.0
63998,108.0
63999,108.0
64000,98.0
64001,103.0
64002,103.0
64003,106.0
64004,106.0
64005,109.0
64006,107.0
64007,109.0
64008,109.0
64009,109.0
64010,97.0
64011,97.0
64012,97.0
64013,97.0
64014,110.0
64015,111.0
64016,140.0
64017,129.0
64018,110.0
64019,110.0
64020,108.0
64021,110.0
64022,108.0
64023,103.0
64024,101.0
64025,103.0
64026,107.0
64027,105.0
64028,107.0
64029,107.0
64030,107.0
64031,109.0
64032,109.0
64033,99.0
64034,97.0
64035,99.0
64036,134.0
64037,134.0
64038,0.0
64039,38.0
64040,40.0
64041,108.0
64042,109.0
64043,109.0
64044,106.0
64045,106.0
64046,120.0
64047,120.0
64048,120.0
64049,119.0
64050,119.0
64051,119.0
64052,110.0
64053,110.0
64054,113.0
64055,113.0
64056,113.0
64057,116.0
64058,110.0
64059,110.0
64060,113.0
64061,116.0
64062,116.0
64063,114.0
64064,114.0
64065,106.0
64066,106.0
64067,106.0
64068,109.0
64069,102.0
64070,102.0
64071,105.0
64072,109.0
64073,109.0
64074,111.0
64075,111.0
64076,117.0
64077,117.0
64078,120.0
64079,120.0
64080,116.0
64081,122.0
64082,119.0
64083,125.0
64084,122.0
64085,129.0
64086,145.0
64087,148.0
64088,148.0
64089,148.0
64090,150.0
64091,144.0
64092,180.0
64093,163.0
64094,160.0
64095,108.0
64096,109.0
64097,116.0
64098,127.0
64099,127.0
64100,120.0
64101,120.0
64102,129.0
64103,125.0
64104,110.0
64105,110.0
64106,110.0
64107,113.0
64108,107.0
64109,106.0
64110,107.0
64111,109.0
64112,113.0
64113,115.0
64114,119.0
64115,122.0
64116,112.0
64117,113.0
64118,113.0
64119,113.0
64120,113.0
64121,113.0
64122,113.0
64123,116.0
64124,116.0
64125,118.0
64126,116.0
64127,116.0
64128,118.0
64129,118.0
64130,110.0
64131,110.0
64132,110.0
64133,113.0
64134,107.0
64135,107.0
64136,107.0
64137,109.0
64138,119.0
64139,119.0
64140,122.0
64141,109.0
64142,112.0
64143,112.0
64144,111.0
64145,111.0
64146,123.0
64147,123.0
64148,123.0
64149,118.0
64150,118.0
64151,118.0
64152,113.0
64153,113.0
64154,110.0
64155,110.0
64156,116.0
64157,114.0
64158,106.0
64159,106.0
64160,106.0
64161,106.0
64162,109.0
64163,103.0
64164,103.0
64165,106.0
64166,111.0
64167,111.0
64168,113.0
64169,133.0
64170,114.0
64171,114.0
64172,117.0
64173,124.0
64174,124.0
64175,125.0
64176,125.0
64177,137.0
64178,164.0
64179,119.0
64180,128.0
64181,127.0
64182,124.0
64183,123.0
64184,127.0
64185,124.0
64186,152.0
64187,117.0
64188,117.0
64189,112.0
64190,112.0
64191,125.0
64192,125.0
64193,125.0
64194,125.0
64195,123.0
64196,123.0
64197,117.0
64198,117.0
64199,107.0
64200,107.0
64201,109.0
64202,112.0
64203,113.0
64204,111.0
64205,112.0
64206,120.0
64207,121.0
64208,40.0
64209,114.0
64210,114.0
64211,117.0
64212,117.0
64213,123.0
64214,123.0
64215,126.0
64216,126.0
64217,117.0
64218,117.0
64219,118.0
64220,118.0
64221,115.0
64222,115.0
64223,116.0
64224,116.0
64225,95.0
64226,104.0
64227,104.0
64228,107.0
64229,105.0
64230,105.0
64231,109.0
64232,136.0
64233,136.0
64234,113.0
64235,113.0
64236,118.0
64237,118.0
64238,109.0
64239,109.0
64240,112.0
64241,112.0
64242,122.0
64243,122.0
64244,146.0
64245,146.0
64246,150.0
64247,150.0
64248,40.0
64249,117.0
64250,117.0
64251,120.0
64252,120.0
64253,124.0
64254,124.0
64255,127.0
64256,127.0
64257,119.0
64258,119.0
64259,120.0
64260,120.0
64261,119.0
64262,119.0
64263,120.0
64264,120.0
64265,96.0
64266,104.0
64267,104.0
64268,107.0
64269,107.0
64270,107.0
64271,110.0
64272,137.0
64273,137.0
64274,114.0
64275,114.0
64276,119.0
64277,119.0
64278,112.0
64279,112.0
64280,115.0
64281,115.0
64282,122.0
64283,122.0
64284,149.0
64285,149.0
64286,152.0
64287,152.0
64288,138.0
64289,133.0
64290,128.0
64291,118.0
64292,118.0
64293,118.0
64294,127.0
64295,127.0
64296,127.0
64297,127.0
64298,127.0
64299,130.0
64300,130.0
64301,125.0
64302,125.0
64303,125.0
64304,148.0
64305,148.0
64306,148.0
64307,148.0
64308,148.0
64309,142.0
64310,142.0
64311,142.0
64312,142.0
64313,142.0
64314,148.0
64315,142.0
64316,185.0
64317,187.0
64318,119.0
64319,119.0
64320,119.0
64321,119.0
64322,119.0
64323,109.0
64324,109.0
64325,109.0
64326,109.0
64327,109.0
64328,125.0
64329,125.0
64330,125.0
64331,125.0
64332,125.0
64333,124.0
64334,124.0
64335,124.0
64336,124.0
64337,124.0
64338,126.0
64339,126.0
64340,126.0
64341,121.0
64342,122.0
64343,132.0
64344,113.0
64345,121.0
64346,119.0
64347,119.0
64348,126.0
64349,127.0
64350,127.0
64351,127.0
64352,129.0
64353,125.0
64354,126.0
64355,136.0
64356,116.0
64357,121.0
64358,120.0
64359,122.0
64360,129.0
64361,130.0
64362,137.0
64363,139.0
64364,139.0
64365,130.0
64366,132.0
64367,132.0
64368,132.0
64369,140.0
64370,138.0
64371,140.0
64372,155.0
64373,163.0
64374,170.0
64375,170.0
64376,123.0
64377,123.0
64378,125.0
64379,125.0
64380,125.0
64381,125.0
64382,129.0
64383,129.0
64384,129.0
64385,129.0
64386,139.0
64387,141.0
64388,141.0
64389,141.0
64390,141.0
64391,147.0
64392,149.0
64393,149.0
64394,149.0
64395,149.0
64396,149.0
64397,149.0
64398,149.0
64399,149.0
64400,167.0
64401,167.0
64402,148.0
64403,148.0
64404,148.0
64405,137.0
64406,137.0
64407,137.0
64408,175.0
64409,175.0
64410,132.0
64411,132.0
64412,132.0
64413,131.0
64414,131.0
64415,131.0
64416,153.0
64417,153.0
64418,153.0
64419,150.0
64420,150.0
64421,150.0
64422,153.0
64423,153.0
64424,153.0
64425,170.0
64426,170.0
64427,128.0
64428,128.0
64429,128.0
64430,127.0
64431,126.0
64432,133.0
64433,132.0
64434,119.0
64435,119.0
64436,119.0
64437,112.0
64438,113.0
64439,112.0
64440,119.0
64441,119.0
64442,120.0
64443,120.0
64444,121.0
64445,121.0
64446,122.0
64447,121.0
64448,125.0
64449,125.0
64450,156.0
64451,156.0
64452,156.0
64453,150.0
64454,150.0
64455,150.0
64456,130.0
64457,136.0
64458,136.0
64459,136.0
64460,137.0
64461,130.0
64462,130.0
64463,130.0
64464,132.0
64465,140.0
64466,140.0
64467,141.0
64468,138.0
64469,138.0
64470,139.0
64471,176.0
64472,176.0
64473,176.0
64474,180.0
64475,180.0
64476,180.0
64477,173.0
64478,119.0
64479,119.0
64480,131.0
64481,131.0
64482,135.0
64483,135.0
64484,164.0
64485,164.0
64486,112.0
64487,112.0
64488,116.0
64489,116.0
64490,119.0
64491,119.0
64492,122.0
64493,122.0
64494,134.0
64495,134.0
64496,152.0
64497,152.0
64498,117.0
64499,117.0
64500,117.0
64501,117.0
64502,121.0
64503,121.0
64504,122.0
64505,122.0
64506,123.0
64507,123.0
64508,124.0
64509,124.0
64510,115.0
64511,115.0
64512,115.0
64513,115.0
64514,115.0
64515,132.0
64516,132.0
64517,155.0
64518,155.0
64519,126.0
64520,129.0
64521,128.0
64522,132.0
64523,134.0
64524,175.0
64525,188.0
64526,177.0
64527,190.0
64528,205.0
64529,169.0
64530,169.0
64531,186.0
64532,198.0
64533,172.0
64534,186.0
64535,173.0
64536,172.0
64537,168.0
64538,172.0
64539,168.0
64540,182.0
64541,175.0
64542,168.0
64543,175.0
64544,168.0
64545,185.0
64546,168.0
64547,168.0
64548,164.0
64549,180.0
64550,193.0
64551,171.0
64552,164.0
64553,185.0
64554,196.0
64555,179.0
64556,172.0
64557,191.0
64558,205.0
64559,102.0
64560,113.0
64561,105.0
64562,113.0
64563,102.0
64564,102.0
64565,113.0
64566,131.0
64567,134.0
64568,116.0
64569,127.0
64570,46.0
64571,153.0
64572,127.0
64573,129.0
64574,127.0
64575,129.0
64576,128.0
64577,131.0
64578,137.0
64579,149.0
64580,94.0
64581,104.0
64582,96.0
64583,104.0
64584,101.0
64585,108.0
64586,102.0
64587,108.0
64588,99.0
64589,109.0
64590,104.0
64591,112.0
64592,48.0
64593,48.0
64594,135.0
64595,136.0
64596,111.0
64597,120.0
64598,111.0
64599,120.0
64600,149.0
64601,186.0
64602,104.0
64603,114.0
64604,108.0
64605,114.0
64606,104.0
64607,116.0
64608,119.0
64609,129.0
64610,46.0
64611,138.0
64612,139.0
64613,177.0
64614,156.0
64615,139.0
64616,49.0
64617,133.0
64618,136.0
64619,144.0
64620,164.0
64621,167.0
64622,49.0
64623,149.0
64624,184.0
64625,166.0
64626,133.0
64627,144.0
64628,152.0
64629,158.0
64630,169.0
64631,142.0
64632,148.0
64633,153.0
64634,139.0
64635,145.0
64636,173.0
64637,163.0
64638,173.0
