,co2
34884,154
34885,139
34886,139
34887,149
34888,139
34889,149
34890,189
34891,184
34892,189
34893,184
34894,179
34895,179
34896,189
34897,189
34898,139
34899,139
34900,139
34901,149
34902,139
34903,149
34904,139
34905,139
34906,154
34907,187
34908,154
34909,187
34910,165
34911,165
34912,223
34913,223
34914,222
34915,222
34916,170
34917,170
34918,170
34919,170
34920,151
34921,149
34922,151
34923,156
34924,142
34925,149
34926,154
34927,139
34928,189
34929,189
34930,189
34931,189
34932,139
34933,139
34934,156
34935,187
34936,156
34937,187
34938,165
34939,165
34940,223
34941,223
34942,222
34943,222
34944,154
34945,154
34946,119
34947,154
34948,134
34949,149
34950,149
34951,149
34952,154
34953,139
34954,139
34955,144
34956,139
34957,136
34958,139
34959,136
34960,139
34961,117
34962,117
34963,109
34964,109
34965,109
34966,109
34967,144
34968,139
34969,139
34970,139
34971,129
34972,139
34973,129
34974,139
34975,129
34976,139
34977,129
34978,139
34979,139
34980,135
34981,136
34982,132
34983,156
34984,149
34985,159
34986,189
34987,189
34988,152
34989,152
34990,159
34991,159
34992,191
34993,179
34994,159
34995,159
34996,139
34997,149
34998,139
34999,149
35000,184
35001,184
35002,169
35003,184
35004,179
35005,179
35006,139
35007,139
35008,139
35009,149
35010,139
35011,149
35012,159
35013,189
35014,189
35015,152
35016,152
35017,159
35018,189
35019,174
35020,191
35021,179
35022,164
35023,164
35024,159
35025,194
35026,189
35027,189
35028,194
35029,194
35030,152
35031,152
35032,159
35033,159
35034,189
35035,174
35036,232
35037,224
35038,164
35039,164
35040,194
35041,194
35042,159
35043,159
35044,189
35045,174
35046,232
35047,224
35048,159
35049,168
35050,208
35051,208
35052,208
35053,208
35054,174
35055,182
35056,177
35057,187
35058,170
35059,178
35060,173
35061,183
35062,182
35063,174
35064,150
35065,170
35066,157
35067,174
35068,148
35069,170
35070,155
35071,173
35072,150
35073,170
35074,157
35075,174
35076,154
35077,209
35078,202
35079,176
35080,168
35081,180
35082,172
35083,172
35084,180
35085,170
35086,147
35087,149
35088,170
35089,149
35090,170
35091,154
35092,202
35093,207
35094,159
35095,168
35096,170
35097,162
35098,170
35099,162
35100,159
35101,138
35102,162
35103,141
35104,141
35105,162
35106,147
35107,195
35108,199
35109,181
35110,171
35111,185
35112,175
35113,173
35114,153
35115,174
35116,154
35117,174
35118,154
35119,157
35120,213
35121,209
35122,170
35123,163
35124,166
35125,173
35126,164
35127,143
35128,146
35129,167
35130,167
35131,146
35132,150
35133,199
35134,201
35135,135
35136,132
35137,135
35138,132
35139,135
35140,132
35141,135
35142,132
35143,135
35144,132
35145,135
35146,132
35147,155
35148,155
35149,155
35150,152
35151,152
35152,155
35153,155
35154,155
35155,155
35156,135
35157,132
35158,155
35159,135
35160,132
35161,169
35162,155
35163,165
35164,152
35165,139
35166,109
35167,109
35168,109
35169,193
35170,190
35171,171
35172,195
35173,117
35174,105
35175,105
35176,101
35177,101
35178,105
35179,101
35180,125
35181,125
35182,128
35183,125
35184,128
35185,130
35186,123
35187,104
35188,125
35189,126
35190,128
35191,129
35192,99
35193,108
35194,129
35195,119
35196,125
35197,135
35198,129
35199,110
35200,111
35201,142
35202,135
35203,152
35204,162
35205,152
35206,139
35207,139
35208,142
35209,142
35210,115
35211,119
35212,150
35213,103
35214,110
35215,115
35216,117
35217,147
35218,138
35219,152
35220,162
35221,152
35222,142
35223,142
35224,124
35225,154
35226,119
35227,122
35228,149
35229,155
35230,140
35231,159
35232,134
35233,119
35234,113
35235,179
35236,159
35237,169
35238,197
35239,231
35240,225
35241,114
35242,130
35243,154
35244,158
35245,149
35246,139
35247,135
35248,147
35249,153
35250,149
35251,187
35252,154
35253,189
35254,176
35255,194
35256,197
35257,148
35258,137
35259,145
35260,224
35261,265
35262,282
35263,307
35264,238
35265,275
35266,264
35267,248
35268,246
35269,248
35270,246
35271,255
35272,235
35273,199
35274,179
35275,208
35276,249
35277,259
35278,294
35279,274
35280,149
35281,179
35282,249
35283,264
35284,299
35285,264
35286,292
35287,199
35288,209
35289,249
35290,254
35291,330
35292,289
35293,269
35294,184
35295,264
35296,189
35297,289
35298,289
35299,269
35300,269
35301,269
35302,269
35303,294
35304,294
35305,264
35306,264
35307,292
35308,292
35309,154
35310,149
35311,164
35312,164
35313,184
35314,159
35315,159
35316,184
35317,239
35318,249
35319,234
35320,244
35321,249
35322,254
35323,244
35324,249
35325,174
35326,149
35327,146
35328,139
35329,158
35330,146
35331,149
35332,150
35333,118
35334,119
35335,113
35336,103
35337,158
35338,148
35339,151
35340,154
35341,122
35342,124
35343,119
35344,99
35345,109
35346,125
35347,100
35348,139
35349,158
35350,146
35351,149
35352,118
35353,119
35354,113
35355,103
35356,94
35357,99
35358,85
35359,114
35360,119
35361,128
35362,150
35363,199
35364,179
35365,169
35366,171
35367,192
35368,177
35369,194
35370,149
35371,129
35372,155
35373,149
35374,135
35375,143
35376,195
35377,181
35378,188
35379,149
35380,179
35381,156
35382,183
35383,147
35384,114
35385,164
35386,400
35387,400
35388,351
35389,325
35390,354
35391,330
35392,500
35393,500
35394,495
35395,495
35396,291
35397,266
35398,244
35399,270
35400,354
35401,230
35402,224
35403,244
35404,328
35405,244
35406,270
35407,165
35408,185
35409,158
35410,185
35411,255
35412,194
35413,224
35414,194
35415,224
35416,265
35417,179
35418,214
35419,179
35420,214
35421,255
35422,294
35423,253
35424,326
35425,348
35426,376
35427,352
35428,199
35429,169
35430,149
35431,129
35432,174
35433,133
35434,230
35435,224
35436,243
35437,294
35438,327
35439,348
35440,374
35441,352
35442,94
35443,179
35444,180
35445,179
35446,180
35447,270
35448,148
35449,219
35450,227
35451,209
35452,134
35453,213
35454,194
35455,270
35456,379
35457,219
35458,218
35459,148
35460,145
35461,149
35462,196
35463,199
35464,224
35465,205
35466,199
35467,199
35468,233
35469,212
35470,358
35471,330
35472,337
35473,385
35474,354
35475,340
35476,365
35477,365
35478,199
35479,125
35480,125
35481,125
35482,125
35483,107
35484,107
35485,135
35486,135
35487,112
35488,112
35489,119
35490,119
35491,135
35492,146
35493,110
35494,149
35495,119
35496,149
35497,176
35498,159
35499,175
35500,144
35501,149
35502,224
35503,117
35504,179
35505,194
35506,187
35507,159
35508,138
35509,168
35510,159
35511,162
35512,166
35513,168
35514,182
35515,171
35516,185
35517,192
35518,193
35519,147
35520,149
35521,147
35522,147
35523,149
35524,149
35525,152
35526,152
35527,155
35528,155
35529,157
35530,159
35531,176
35532,161
35533,178
35534,138
35535,142
35536,142
35537,143
35538,143
35539,186
35540,188
35541,167
35542,177
35543,181
35544,188
35545,167
35546,177
35547,181
35548,188
35549,299
35550,118
35551,142
35552,122
35553,147
35554,125
35555,154
35556,139
35557,159
35558,143
35559,164
35560,143
35561,168
35562,128
35563,142
35564,136
35565,144
35566,138
35567,154
35568,145
35569,159
35570,151
35571,168
35572,153
35573,171
35574,149
35575,168
35576,152
35577,173
35578,136
35579,146
35580,139
35581,158
35582,146
35583,173
35584,153
35585,177
35586,136
35587,146
35588,139
35589,164
35590,165
35591,169
35592,162
35593,133
35594,139
35595,139
35596,143
35597,163
35598,164
35599,164
35600,172
35601,167
35602,175
35603,170
35604,179
35605,186
35606,137
35607,153
35608,156
35609,146
35610,160
35611,155
35612,167
35613,130
35614,154
35615,133
35616,156
35617,137
35618,157
35619,144
35620,162
35621,140
35622,154
35623,140
35624,156
35625,134
35626,145
35627,157
35628,153
35629,162
35630,175
35631,180
35632,188
35633,180
35634,184
35635,235
35636,242
35637,316
35638,160
35639,155
35640,157
35641,166
35642,160
35643,176
35644,163
35645,127
35646,134
35647,133
35648,140
35649,141
35650,144
35651,124
35652,134
35653,128
35654,136
35655,135
35656,138
35657,132
35658,136
35659,141
35660,138
35661,159
35662,162
35663,162
35664,170
35665,157
35666,163
35667,159
35668,165
35669,161
35670,168
35671,162
35672,172
35673,169
35674,177
35675,130
35676,144
35677,131
35678,145
35679,134
35680,149
35681,139
35682,155
35683,148
35684,164
35685,127
35686,149
35687,131
35688,151
35689,135
35690,153
35691,143
35692,158
35693,134
35694,149
35695,142
35696,153
35697,147
35698,158
35699,168
35700,173
35701,178
35702,184
35703,174
35704,180
35705,232
35706,239
35707,312
35708,157
35709,148
35710,159
35711,150
35712,161
35713,152
35714,162
35715,155
35716,169
35717,160
35718,125
35719,129
35720,127
35721,131
35722,130
35723,133
35724,131
35725,135
35726,139
35727,140
35728,117
35729,125
35730,123
35731,131
35732,133
35733,136
35734,125
35735,131
35736,131
35737,140
35738,136
35739,150
35740,156
35741,161
35742,164
35743,154
35744,175
35745,158
35746,179
35747,168
35748,187
35749,164
35750,181
35751,175
35752,191
35753,186
35754,180
35755,196
35756,227
35757,232
35758,324
35759,328
35760,244
35761,334
35762,232
35763,160
35764,135
35765,138
35766,160
35767,160
35768,161
35769,164
35770,209
35771,209
35772,231
35773,172
35774,185
35775,168
35776,177
35777,190
35778,173
35779,143
35780,159
35781,148
35782,165
35783,148
35784,159
35785,153
35786,165
35787,185
35788,190
35789,185
35790,189
35791,206
35792,208
35793,257
35794,168
35795,179
35796,182
35797,171
35798,139
35799,155
35800,142
35801,158
35802,143
35803,155
35804,148
35805,158
35806,180
35807,183
35808,179
35809,200
35810,203
35811,254
35812,164
35813,167
35814,134
35815,138
35816,183
35817,178
35818,187
35819,188
35820,189
35821,150
35822,159
35823,161
35824,152
35825,162
35826,153
35827,163
35828,150
35829,159
35830,139
35831,161
35832,152
35833,162
35834,139
35835,142
35836,153
35837,163
35838,143
35839,185
35840,190
35841,191
35842,163
35843,170
35844,171
35845,206
35846,208
35847,258
35848,260
35849,299
35850,139
35851,137
35852,145
35853,134
35854,140
35855,149
35856,136
35857,145
35858,153
35859,141
35860,169
35861,177
35862,165
35863,172
35864,179
35865,168
35866,176
35867,184
35868,172
35869,139
35870,154
35871,142
35872,156
35873,144
35874,159
35875,139
35876,154
35877,129
35878,142
35879,156
35880,132
35881,144
35882,159
35883,139
35884,138
35885,179
35886,154
35887,181
35888,157
35889,187
35890,162
35891,184
35892,188
35893,162
35894,168
35895,201
35896,205
35897,253
35898,261
35899,295
35900,295
35901,372
35902,295
35903,372
35904,242
35905,254
35906,317
35907,322
35908,230
35909,230
35910,240
35911,230
35912,230
35913,240
35914,304
35915,201
35916,208
35917,223
35918,177
35919,182
35920,234
35921,177
35922,237
35923,184
35924,177
35925,182
35926,234
35927,179
35928,237
35929,186
35930,219
35931,224
35932,260
35933,264
35934,329
35935,332
35936,244
35937,334
35938,332
35939,217
35940,226
35941,272
35942,326
35943,328
35944,184
35945,192
35946,188
35947,196
35948,220
35949,207
35950,225
35951,209
35952,227
35953,209
35954,154
35955,158
35956,151
35957,153
35958,167
35959,308
35960,192
35961,213
35962,192
35963,213
35964,192
35965,213
35966,195
35967,216
35968,195
35969,216
35970,192
35971,213
35972,195
35973,216
35974,192
35975,213
35976,226
35977,226
35978,226
35979,200
35980,198
35981,200
35982,192
35983,213
35984,192
35985,213
35986,190
35987,192
35988,213
35989,192
35990,213
35991,192
35992,213
35993,190
35994,192
35995,213
35996,224
35997,226
35998,226
35999,184
36000,184
36001,185
36002,129
36003,152
36004,103
36005,138
36006,137
36007,150
36008,115
36009,141
36010,167
36011,129
36012,152
36013,103
36014,133
36015,154
36016,105
36017,140
36018,139
36019,153
36020,118
36021,143
36022,169
36023,133
36024,154
36025,140
36026,168
36027,129
36028,158
36029,115
36030,149
36031,157
36032,180
36033,143
36034,166
36035,130
36036,160
36037,122
36038,150
36039,139
36040,168
36041,115
36042,127
36043,150
36044,136
36045,149
36046,114
36047,139
36048,165
36049,99
36050,135
36051,127
36052,150
36053,114
36054,139
36055,136
36056,149
36057,127
36058,165
36059,99
36060,127
36061,150
36062,135
36063,138
36064,119
36065,143
36066,161
36067,176
36068,243
36069,243
36070,183
36071,165
36072,188
36073,169
36074,183
36075,165
36076,188
36077,169
36078,153
36079,156
36080,188
36081,191
36082,165
36083,188
36084,170
36085,198
36086,173
36087,188
36088,170
36089,198
36090,173
36091,194
36092,183
36093,222
36094,174
36095,183
36096,183
36097,183
36098,224
36099,224
36100,212
36101,224
36102,211
36103,214
36104,214
36105,216
36106,216
36107,206
36108,216
36109,207
36110,216
36111,206
36112,216
36113,207
36114,216
36115,164
36116,172
36117,225
36118,269
36119,260
36120,245
36121,248
36122,254
36123,262
36124,135
36125,151
36126,159
36127,295
36128,279
36129,134
36130,147
36131,145
36132,159
36133,175
36134,115
36135,125
36136,248
36137,210
36138,139
36139,139
36140,115
36141,149
36142,159
36143,149
36144,159
36145,139
36146,110
36147,159
36148,149
36149,138
36150,169
36151,137
36152,224
36153,238
36154,122
36155,103
36156,203
36157,203
36158,199
36159,232
36160,332
36161,135
36162,129
36163,155
36164,184
36165,179
36166,167
36167,189
36168,177
36169,191
36170,137
36171,130
36172,144
36173,139
36174,184
36175,179
36176,189
36177,155
36178,159
36179,184
36180,138
36181,159
36182,189
36183,194
36184,169
36185,179
36186,199
36187,139
36188,154
36189,149
36190,189
36191,194
36192,159
36193,163
36194,188
36195,188
36196,168
36197,151
36198,137
36199,106
36200,107
36201,103
36202,106
36203,145
36204,146
36205,117
36206,115
36207,110
36208,145
36209,139
36210,135
36211,117
36212,99
36213,115
36214,120
36215,119
36216,113
36217,110
36218,98
36219,171
36220,141
36221,160
36222,155
36223,127
36224,124
36225,170
36226,150
36227,171
36228,149
36229,169
36230,149
36231,137
36232,114
36233,113
36234,110
36235,140
36236,155
36237,135
36238,129
36239,137
36240,138
36241,134
36242,129
36243,135
36244,169
36245,182
36246,167
36247,178
36248,162
36249,159
36250,145
36251,142
36252,172
36253,169
36254,149
36255,144
36256,118
36257,114
36258,109
36259,104
36260,115
36261,109
36262,120
36263,115
36264,110
36265,155
36266,159
36267,152
36268,166
36269,147
36270,159
36271,134
36272,164
36273,128
36274,123
36275,138
36276,167
36277,162
36278,159
36279,155
36280,155
36281,149
36282,172
36283,144
36284,120
36285,117
36286,112
36287,116
36288,123
36289,119
36290,159
36291,152
36292,171
36293,147
36294,166
36295,139
36296,159
36297,155
36298,129
36299,127
36300,128
36301,124
36302,139
36303,165
36304,155
36305,139
36306,174
36307,185
36308,189
36309,145
36310,140
36311,140
36312,135
36313,144
36314,139
36315,134
36316,139
36317,169
36318,167
36319,172
36320,169
36321,159
36322,162
36323,154
36324,151
36325,181
36326,178
36327,115
36328,109
36329,124
36330,144
36331,144
36332,125
36333,129
36334,149
36335,150
36336,116
36337,110
36338,125
36339,150
36340,145
36341,145
36342,130
36343,130
36344,150
36345,154
36346,112
36347,113
36348,119
36349,194
36350,189
36351,194
36352,189
36353,169
36354,147
36355,149
36356,149
36357,139
36358,139
36359,139
36360,144
36361,130
36362,125
36363,155
36364,168
36365,159
36366,139
36367,242
36368,242
36369,237
36370,237
36371,141
36372,251
36373,247
36374,247
36375,251
36376,251
36377,247
36378,247
36379,233
36380,233
36381,233
36382,233
36383,225
36384,225
36385,225
36386,225
36387,242
36388,242
36389,242
36390,240
36391,242
36392,242
36393,242
36394,240
36395,284
36396,309
36397,326
36398,242
36399,242
36400,237
36401,242
36402,247
36403,251
36404,275
36405,270
36406,272
36407,268
36408,270
36409,268
36410,221
36411,214
36412,223
36413,221
36414,223
36415,221
36416,221
36417,218
36418,195
36419,189
36420,263
36421,236
36422,193
36423,245
36424,270
36425,270
36426,221
36427,214
36428,221
36429,218
36430,223
36431,221
36432,223
36433,221
36434,254
36435,262
36436,254
36437,159
36438,265
36439,260
36440,218
36441,213
36442,225
36443,220
36444,172
36445,167
36446,293
36447,247
36448,270
36449,164
36450,172
36451,176
36452,157
36453,160
36454,168
36455,157
36456,177
36457,134
36458,134
36459,139
36460,135
36461,125
36462,125
36463,123
36464,110
36465,115
36466,94
36467,179
36468,179
36469,160
36470,155
36471,98
36472,195
36473,190
36474,195
36475,223
36476,196
36477,196
36478,200
36479,170
36480,217
36481,189
36482,197
36483,196
36484,217
36485,170
36486,217
36487,189
36488,200
36489,170
36490,128
36491,117
36492,178
36493,177
36494,149
36495,186
36496,173
36497,150
36498,135
36499,130
36500,149
36501,184
36502,191
36503,200
36504,192
36505,146
36506,138
36507,140
36508,191
36509,194
36510,185
36511,136
36512,185
36513,163
36514,189
36515,194
36516,172
36517,192
36518,238
36519,130
36520,136
36521,118
36522,180
36523,185
36524,157
36525,157
36526,136
36527,180
36528,139
36529,144
36530,159
36531,150
36532,133
36533,136
36534,120
36535,182
36536,189
36537,159
36538,159
36539,182
36540,136
36541,140
36542,144
36543,159
36544,152
36545,133
36546,166
36547,187
36548,154
36549,180
36550,151
36551,191
36552,194
36553,201
36554,155
36555,115
36556,195
36557,159
36558,162
36559,174
36560,178
36561,120
36562,135
36563,175
36564,155
36565,115
36566,153
36567,139
36568,140
36569,124
36570,125
36571,114
36572,119
36573,179
36574,138
36575,139
36576,107
36577,179
36578,107
36579,120
36580,115
36581,163
36582,134
36583,176
36584,106
36585,109
36586,109
36587,175
36588,155
36589,195
36590,145
36591,153
36592,178
36593,184
36594,130
36595,149
36596,175
36597,169
36598,188
36599,120
36600,116
36601,104
36602,159
36603,163
36604,159
36605,163
36606,134
36607,135
36608,174
36609,175
36610,175
36611,131
36612,106
36613,109
36614,114
36615,145
36616,178
36617,178
36618,145
36619,106
36620,109
36621,106
36622,109
36623,175
36624,155
36625,174
36626,130
36627,134
36628,149
36629,130
36630,168
36631,128
36632,117
36633,174
36634,145
36635,186
36636,184
36637,173
36638,130
36639,119
36640,119
36641,130
36642,138
36643,132
36644,155
36645,155
36646,145
36647,162
36648,159
36649,317
36650,377
36651,385
36652,377
36653,385
36654,377
36655,385
36656,380
36657,388
36658,137
36659,162
36660,137
36661,162
36662,173
36663,199
36664,173
36665,199
36666,119
36667,119
36668,153
36669,119
36670,153
36671,129
36672,153
36673,155
36674,185
36675,155
36676,185
36677,194
36678,206
36679,119
36680,119
36681,159
36682,119
36683,159
36684,135
36685,159
36686,159
36687,190
36688,159
36689,190
36690,195
36691,209
36692,179
36693,189
36694,209
36695,139
36696,179
36697,159
36698,176
36699,203
36700,228
36701,244
36702,178
36703,167
36704,149
36705,146
36706,154
36707,152
36708,146
36709,132
36710,152
36711,152
36712,129
36713,119
36714,129
36715,144
36716,146
36717,132
36718,152
36719,129
36720,119
36721,129
36722,144
36723,136
36724,136
36725,148
36726,153
36727,159
36728,139
36729,139
36730,139
36731,139
36732,143
36733,143
36734,148
36735,148
36736,153
36737,162
36738,125
36739,102
36740,92
36741,124
36742,119
36743,139
36744,112
36745,123
36746,125
36747,125
36748,102
36749,92
36750,124
36751,119
36752,139
36753,112
36754,123
36755,148
36756,148
36757,146
36758,105
36759,92
36760,124
36761,119
36762,124
36763,139
36764,112
36765,124
36766,147
36767,145
36768,99
36769,123
36770,109
36771,125
36772,139
36773,190
36774,190
36775,134
36776,148
36777,170
36778,174
36779,128
36780,89
36781,124
36782,124
36783,121
36784,148
36785,109
36786,109
36787,109
36788,128
36789,132
36790,89
36791,124
36792,124
36793,121
36794,139
36795,148
36796,109
36797,109
36798,109
36799,134
36800,136
36801,149
36802,148
36803,147
36804,141
36805,123
36806,168
36807,119
36808,107
36809,182
36810,158
36811,158
36812,180
36813,155
36814,129
36815,156
36816,162
36817,155
36818,149
36819,159
36820,148
36821,143
36822,129
36823,175
36824,180
36825,134
36826,136
36827,149
36828,148
36829,147
36830,123
36831,166
36832,119
36833,99
36834,158
36835,155
36836,158
36837,126
36838,138
36839,149
36840,159
36841,126
36842,175
36843,180
36844,143
36845,109
36846,134
36847,134
36848,134
36849,124
36850,124
36851,134
36852,134
36853,134
36854,124
36855,124
36856,157
36857,130
36858,114
36859,169
36860,168
36861,169
36862,189
36863,162
36864,163
36865,157
36866,149
36867,154
36868,143
36869,178
36870,235
36871,159
36872,133
36873,114
36874,171
36875,171
36876,191
36877,170
36878,145
36879,166
36880,158
36881,151
36882,165
36883,159
36884,180
36885,237
36886,154
36887,149
36888,149
36889,149
36890,159
36891,119
36892,189
36893,189
36894,140
36895,159
36896,157
36897,169
36898,155
36899,119
36900,86
36901,87
36902,99
36903,100
36904,115
36905,120
36906,119
36907,86
36908,87
36909,97
36910,98
36911,115
36912,120
36913,194
36914,159
36915,199
36916,169
36917,157
36918,249
36919,250
36920,228
36921,247
36922,223
36923,250
36924,223
36925,198
36926,167
36927,170
36928,170
36929,170
36930,173
36931,174
36932,173
36933,174
36934,176
36935,177
36936,152
36937,152
36938,199
36939,194
36940,161
36941,168
36942,168
36943,199
36944,187
36945,196
36946,196
36947,167
36948,167
36949,167
36950,194
36951,194
36952,194
36953,232
36954,243
36955,243
36956,103
36957,103
36958,103
36959,122
36960,103
36961,183
36962,205
36963,219
36964,208
36965,225
36966,171
36967,181
36968,171
36969,119
36970,116
36971,116
36972,129
36973,119
36974,140
36975,140
36976,140
36977,124
36978,119
36979,122
36980,140
36981,140
36982,143
36983,145
36984,153
36985,165
36986,159
36987,159
36988,164
36989,149
36990,165
36991,143
36992,159
36993,165
36994,139
36995,143
36996,170
36997,146
36998,154
36999,135
37000,136
37001,125
37002,128
37003,127
37004,130
37005,153
37006,93
37007,89
37008,93
37009,154
37010,157
37011,135
37012,134
37013,152
37014,152
37015,154
37016,157
37017,139
37018,163
37019,164
37020,136
37021,135
37022,147
37023,169
37024,150
37025,174
37026,153
37027,153
37028,155
37029,158
37030,136
37031,140
37032,147
37033,169
37034,165
37035,150
37036,174
37037,149
37038,171
37039,152
37040,176
37041,105
37042,106
37043,221
37044,99
37045,110
37046,113
37047,99
37048,110
37049,120
37050,113
37051,214
37052,213
37053,270
37054,89
37055,92
37056,92
37057,89
37058,92
37059,189
37060,174
37061,154
37062,177
37063,177
37064,177
37065,159
37066,186
37067,156
37068,129
37069,130
37070,158
37071,165
37072,164
37073,158
37074,158
37075,165
37076,164
37077,164
37078,139
37079,127
37080,120
37081,118
37082,118
37083,120
37084,120
37085,119
37086,119
37087,110
37088,109
37089,110
37090,111
37091,119
37092,129
37093,142
37094,120
37095,119
37096,142
37097,129
37098,120
37099,198
37100,225
37101,205
37102,146
37103,138
37104,129
37105,129
37106,159
37107,160
37108,147
37109,167
37110,149
37111,169
37112,124
37113,125
37114,124
37115,125
37116,126
37117,154
37118,127
37119,155
37120,109
37121,119
37122,121
37123,109
37124,109
37125,144
37126,149
37127,159
37128,144
37129,165
37130,149
37131,139
37132,174
37133,159
37134,177
37135,161
37136,169
37137,149
37138,175
37139,154
37140,121
37141,119
37142,121
37143,119
37144,121
37145,119
37146,156
37147,134
37148,158
37149,136
37150,119
37151,163
37152,177
37153,191
37154,159
37155,134
37156,135
37157,140
37158,117
37159,124
37160,119
37161,110
37162,112
37163,105
37164,112
37165,115
37166,94
37167,129
37168,134
37169,134
37170,143
37171,118
37172,98
37173,172
37174,117
37175,124
37176,119
37177,105
37178,105
37179,115
37180,95
37181,129
37182,134
37183,138
37184,147
37185,119
37186,99
37187,179
37188,178
37189,154
37190,174
37191,154
37192,174
37193,136
37194,268
37195,179
37196,178
37197,154
37198,177
37199,154
37200,177
37201,136
37202,268
37203,133
37204,144
37205,186
37206,183
37207,159
37208,179
37209,159
37210,179
37211,139
37212,209
37213,228
37214,219
37215,233
37216,274
37217,274
37218,159
37219,134
37220,148
37221,159
37222,159
37223,187
37224,139
37225,174
37226,174
37227,129
37228,119
37229,144
37230,143
37231,156
37232,168
37233,138
37234,159
37235,139
37236,177
37237,172
37238,186
37239,159
37240,191
37241,159
37242,230
37243,197
37244,204
37245,203
37246,216
37247,199
37248,232
37249,208
37250,144
37251,157
37252,125
37253,139
37254,165
37255,174
37256,136
37257,134
37258,134
37259,129
37260,134
37261,149
37262,144
37263,138
37264,145
37265,139
37266,166
37267,157
37268,119
37269,99
37270,123
37271,107
37272,109
37273,118
37274,128
37275,119
37276,126
37277,138
37278,138
37279,129
37280,114
37281,127
37282,134
37283,142
37284,170
37285,173
37286,199
37287,195
37288,136
37289,136
37290,146
37291,139
37292,119
37293,109
37294,113
37295,125
37296,119
37297,132
37298,144
37299,152
37300,146
37301,147
37302,135
37303,146
37304,144
37305,145
37306,139
37307,113
37308,109
37309,126
37310,138
37311,136
37312,152
37313,146
37314,126
37315,129
37316,114
37317,115
37318,125
37319,134
37320,132
37321,144
37322,156
37323,178
37324,139
37325,139
37326,157
37327,167
37328,157
37329,199
37330,199
37331,199
37332,199
37333,165
37334,167
37335,129
37336,144
37337,125
37338,139
37339,171
37340,182
37341,219
37342,142
37343,140
37344,116
37345,160
37346,165
37347,120
37348,135
37349,123
37350,139
37351,169
37352,183
37353,138
37354,138
37355,114
37356,160
37357,162
37358,119
37359,135
37360,120
37361,139
37362,169
37363,180
37364,224
37365,348
37366,102
37367,128
37368,128
37369,91
37370,124
37371,124
37372,139
37373,135
37374,139
37375,112
37376,112
37377,149
37378,154
37379,147
37380,127
37381,139
37382,145
37383,134
37384,134
37385,144
37386,118
37387,129
37388,172
37389,174
37390,189
37391,187
37392,178
37393,167
37394,149
37395,146
37396,143
37397,154
37398,152
37399,198
37400,203
37401,205
37402,221
37403,214
37404,214
37405,193
37406,193
37407,214
37408,197
37409,193
37410,198
37411,211
37412,199
37413,197
37414,193
37415,214
37416,226
37417,211
37418,197
37419,193
37420,193
37421,214
37422,211
37423,197
37424,171
37425,185
37426,156
37427,164
37428,169
37429,139
37430,172
37431,186
37432,155
37433,186
37434,199
37435,199
37436,199
37437,199
37438,195
37439,184
37440,189
37441,193
37442,193
37443,236
37444,239
37445,149
37446,139
37447,159
37448,154
37449,134
37450,134
37451,121
37452,134
37453,140
37454,127
37455,149
37456,151
37457,203
37458,216
37459,205
37460,183
37461,232
37462,214
37463,261
37464,269
37465,280
37466,250
37467,230
37468,261
37469,267
37470,274
37471,288
37472,255
37473,261
37474,266
37475,258
37476,264
37477,261
37478,233
37479,149
37480,134
37481,149
37482,156
37483,171
37484,161
37485,166
37486,152
37487,136
37488,152
37489,157
37490,171
37491,161
37492,166
37493,205
37494,193
37495,193
37496,198
37497,214
37498,211
37499,199
37500,193
37501,177
37502,114
37503,154
37504,134
37505,154
37506,134
37507,99
37508,211
37509,203
37510,177
37511,114
37512,154
37513,134
37514,154
37515,134
37516,99
37517,211
37518,203
37519,169
37520,154
37521,169
37522,154
37523,219
37524,169
37525,154
37526,169
37527,154
37528,219
37529,176
37530,114
37531,149
37532,134
37533,149
37534,134
37535,99
37536,211
37537,176
37538,114
37539,149
37540,134
37541,149
37542,134
37543,99
37544,211
37545,154
37546,139
37547,166
37548,139
37549,152
37550,173
37551,152
37552,193
37553,184
37554,231
37555,152
37556,129
37557,154
37558,124
37559,114
37560,152
37561,173
37562,152
37563,193
37564,184
37565,231
37566,154
37567,139
37568,166
37569,139
37570,159
37571,175
37572,184
37573,193
37574,231
37575,284
37576,158
37577,129
37578,159
37579,129
37580,119
37581,172
37582,152
37583,193
37584,184
37585,219
37586,176
37587,114
37588,154
37589,134
37590,154
37591,134
37592,99
37593,211
37594,176
37595,114
37596,154
37597,134
37598,154
37599,134
37600,99
37601,211
37602,162
37603,144
37604,169
37605,142
37606,156
37607,176
37608,156
37609,194
37610,189
37611,237
37612,159
37613,132
37614,162
37615,169
37616,129
37617,119
37618,155
37619,173
37620,155
37621,194
37622,189
37623,237
37624,159
37625,144
37626,169
37627,187
37628,144
37629,164
37630,179
37631,189
37632,195
37633,237
37634,159
37635,137
37636,164
37637,175
37638,134
37639,119
37640,179
37641,164
37642,195
37643,189
37644,237
37645,179
37646,154
37647,184
37648,174
37649,198
37650,249
37651,179
37652,149
37653,178
37654,149
37655,179
37656,149
37657,198
37658,249
37659,179
37660,154
37661,189
37662,182
37663,248
37664,179
37665,149
37666,169
37667,149
37668,179
37669,149
37670,248
37671,269
37672,219
37673,219
37674,155
37675,151
37676,151
37677,155
37678,142
37679,142
37680,149
37681,134
37682,121
